file,frame,object_id,x,y,width,height
PETS2009-S1L1-1-cropped.xml,37,6,478.232,256.6256,44.7991,90.4533
PETS2009-S1L1-1-cropped.xml,37,7,468.2289,252.0716,32.3821,79.7574
PETS2009-S1L1-1-cropped.xml,37,8,488.5235,230.5746,29.8951,87.8224
PETS2009-S1L1-1-cropped.xml,37,9,502.0857,246.5122,43.6932,88.1939
PETS2009-S1L1-1-cropped.xml,37,10,571.205,327.3108,49.23,107.1391
PETS2009-S1L1-1-cropped.xml,37,11,595.094,316.1637,44.968,104.5174
PETS2009-S1L1-1-cropped.xml,37,12,598.7115,302.8217,36.4782,98.2963
PETS2009-S1L1-1-cropped.xml,37,13,655.5887,294.317,45.145,102.2051
PETS2009-S1L1-1-cropped.xml,37,14,671.554,352.828,54.9852,113.8602
PETS2009-S1L1-1-cropped.xml,37,15,706.926,298.5492,50.7343,102.7669
PETS2009-S1L1-1-cropped.xml,37,16,705.4649,288.98,32.9475,101.16
PETS2009-S1L1-1-cropped.xml,38,1,357.0468,233.764,41.2591,83.1389
PETS2009-S1L1-1-cropped.xml,38,2,389.0541,238.8457,42.0951,84.8706
PETS2009-S1L1-1-cropped.xml,38,3,212.1642,184.5631,29.62,63.7
PETS2009-S1L1-1-cropped.xml,38,4,423.4275,218.3488,39.795,88.6176
PETS2009-S1L1-1-cropped.xml,38,5,395.2275,232.5141,30.1689,77.2229
PETS2009-S1L1-1-cropped.xml,38,6,472.786,255.0721,44.5806,90.0032
PETS2009-S1L1-1-cropped.xml,38,7,461.875,250.48,32.13,79.21
PETS2009-S1L1-1-cropped.xml,38,8,481.4219,229.3828,29.7,87.665
PETS2009-S1L1-1-cropped.xml,38,9,494.5255,244.9782,43.4647,87.724
PETS2009-S1L1-1-cropped.xml,38,10,563.68,324.627,49.23,106.5331
PETS2009-S1L1-1-cropped.xml,38,11,588.2847,313.8479,45.0442,103.97
PETS2009-S1L1-1-cropped.xml,38,12,591.0341,300.5079,36.3113,97.8048
PETS2009-S1L1-1-cropped.xml,38,13,648.6366,292.4253,45.295,101.6301
PETS2009-S1L1-1-cropped.xml,38,14,663.3822,349.462,55.5637,113.7827
PETS2009-S1L1-1-cropped.xml,38,15,699.7516,297.5052,50.6776,102.51
PETS2009-S1L1-1-cropped.xml,38,16,698.373,286.8525,32.9203,100.665
PETS2009-S1L1-1-cropped.xml,39,1,349.6875,232.4917,41.0525,82.7096
PETS2009-S1L1-1-cropped.xml,39,2,382.7245,237.1599,41.8472,84.3587
PETS2009-S1L1-1-cropped.xml,39,3,217.4688,184.9804,29.7976,63.9624
PETS2009-S1L1-1-cropped.xml,39,4,416.935,217.3242,39.445,88.28
PETS2009-S1L1-1-cropped.xml,39,5,388.6317,231.2269,30.0426,76.8814
PETS2009-S1L1-1-cropped.xml,39,6,467.3877,253.4997,44.3595,89.5479
PETS2009-S1L1-1-cropped.xml,39,7,455.5211,248.8884,31.8779,78.6626
PETS2009-S1L1-1-cropped.xml,39,8,474.3206,228.1913,29.505,87.5076
PETS2009-S1L1-1-cropped.xml,39,9,487.097,243.4714,43.2391,87.2605
PETS2009-S1L1-1-cropped.xml,39,10,556.155,321.9436,49.23,105.9269
PETS2009-S1L1-1-cropped.xml,39,11,581.475,311.5326,45.12,103.4226
PETS2009-S1L1-1-cropped.xml,39,12,583.3601,298.2347,36.1476,97.3209
PETS2009-S1L1-1-cropped.xml,39,13,641.6987,290.5689,45.445,101.0553
PETS2009-S1L1-1-cropped.xml,39,14,655.5004,346.2542,55.7372,113.4159
PETS2009-S1L1-1-cropped.xml,39,15,692.317,296.4391,50.5313,102.2334
PETS2009-S1L1-1-cropped.xml,39,16,691.2817,284.725,32.8934,100.17
PETS2009-S1L1-1-cropped.xml,40,1,342.3285,231.2192,40.8455,82.2786
PETS2009-S1L1-1-cropped.xml,40,2,376.6473,235.4623,41.5989,83.8458
PETS2009-S1L1-1-cropped.xml,40,3,222.7722,185.3947,29.975,64.225
PETS2009-S1L1-1-cropped.xml,40,4,410.4428,216.2992,39.095,87.9424
PETS2009-S1L1-1-cropped.xml,40,5,382.234,230.0803,29.9536,76.593
PETS2009-S1L1-1-cropped.xml,40,6,461.9921,251.8656,44.1298,89.0756
PETS2009-S1L1-1-cropped.xml,40,7,449.1669,247.2962,31.6263,78.115
PETS2009-S1L1-1-cropped.xml,40,8,467.2191,227.0,29.31,87.35
PETS2009-S1L1-1-cropped.xml,40,9,479.8546,241.9883,43.0164,86.8037
PETS2009-S1L1-1-cropped.xml,40,10,548.63,319.2605,49.23,105.3209
PETS2009-S1L1-1-cropped.xml,40,11,574.6653,309.2178,45.1958,102.875
PETS2009-S1L1-1-cropped.xml,40,12,575.6875,295.9779,35.985,96.84
PETS2009-S1L1-1-cropped.xml,40,13,634.7654,288.7233,45.595,100.4808
PETS2009-S1L1-1-cropped.xml,40,14,647.795,343.2725,55.6251,112.8611
PETS2009-S1L1-1-cropped.xml,40,15,684.4177,295.1188,50.3139,101.9138
PETS2009-S1L1-1-cropped.xml,40,16,684.1904,282.5975,32.8666,99.675
PETS2009-S1L1-1-cropped.xml,41,1,335.0135,229.9347,40.6367,81.8438
PETS2009-S1L1-1-cropped.xml,41,2,370.6937,233.7637,41.3504,83.3326
PETS2009-S1L1-1-cropped.xml,41,3,228.0717,185.7991,30.1524,64.4876
PETS2009-S1L1-1-cropped.xml,41,4,403.9509,215.274,38.745,87.6049
PETS2009-S1L1-1-cropped.xml,41,5,375.9434,229.01,29.8851,76.3333
PETS2009-S1L1-1-cropped.xml,41,6,456.4965,250.1538,43.8889,88.581
PETS2009-S1L1-1-cropped.xml,41,7,442.8123,245.7033,31.3754,77.5675
PETS2009-S1L1-1-cropped.xml,41,8,460.1172,225.8088,29.115,87.1924
PETS2009-S1L1-1-cropped.xml,41,9,472.8455,240.5276,42.7971,86.3542
PETS2009-S1L1-1-cropped.xml,41,10,541.105,316.5776,49.23,104.7153
PETS2009-S1L1-1-cropped.xml,41,11,567.8559,306.9034,45.2719,102.3274
PETS2009-S1L1-1-cropped.xml,41,12,568.0152,293.7263,35.8229,96.36
PETS2009-S1L1-1-cropped.xml,41,13,627.8325,286.8783,45.745,99.9066
PETS2009-S1L1-1-cropped.xml,41,14,640.1567,340.5613,55.3746,112.2381
PETS2009-S1L1-1-cropped.xml,41,15,675.8859,293.3696,50.0188,101.5241
PETS2009-S1L1-1-cropped.xml,41,16,677.0986,280.47,32.8397,99.18
PETS2009-S1L1-1-cropped.xml,42,1,327.8184,228.6567,40.4288,81.4115
PETS2009-S1L1-1-cropped.xml,42,2,364.7555,232.0809,41.1031,82.8217
PETS2009-S1L1-1-cropped.xml,42,3,233.3613,186.1789,30.33,64.75
PETS2009-S1L1-1-cropped.xml,42,4,397.4592,214.2486,38.395,87.2672
PETS2009-S1L1-1-cropped.xml,42,5,369.695,227.9704,29.825,76.085
PETS2009-S1L1-1-cropped.xml,42,6,450.794,248.388,43.6393,88.0686
PETS2009-S1L1-1-cropped.xml,42,7,436.4574,244.1101,31.125,77.0203
PETS2009-S1L1-1-cropped.xml,42,8,453.015,224.6175,28.92,87.035
PETS2009-S1L1-1-cropped.xml,42,9,466.0944,239.0829,42.5811,85.9105
PETS2009-S1L1-1-cropped.xml,42,10,533.58,313.8946,49.23,104.1101
PETS2009-S1L1-1-cropped.xml,42,11,561.0463,304.5887,45.3481,101.7799
PETS2009-S1L1-1-cropped.xml,42,12,560.3428,291.4754,35.6613,95.88
PETS2009-S1L1-1-cropped.xml,42,13,620.8996,285.0332,45.895,99.3321
PETS2009-S1L1-1-cropped.xml,42,14,632.5716,338.1174,55.0867,111.624
PETS2009-S1L1-1-cropped.xml,42,15,666.7851,291.184,49.6419,101.0564
PETS2009-S1L1-1-cropped.xml,42,16,670.0144,278.3468,32.8125,98.685
PETS2009-S1L1-1-cropped.xml,42,17,704.6466,317.7952,36.3783,104.02
PETS2009-S1L1-1-cropped.xml,43,1,320.8397,227.4231,40.2272,80.9927
PETS2009-S1L1-1-cropped.xml,43,2,358.7735,230.4423,40.8599,82.3199
PETS2009-S1L1-1-cropped.xml,43,3,238.6319,186.5129,30.5076,65.0124
PETS2009-S1L1-1-cropped.xml,43,4,390.9675,213.2229,38.045,86.9292
PETS2009-S1L1-1-cropped.xml,43,5,363.4586,226.94,29.7671,75.84
PETS2009-S1L1-1-cropped.xml,43,6,444.8062,246.6272,43.388,87.5525
PETS2009-S1L1-1-cropped.xml,43,7,430.1024,242.5168,30.8746,76.4734
PETS2009-S1L1-1-cropped.xml,43,8,445.9192,223.4252,28.7264,86.8741
PETS2009-S1L1-1-cropped.xml,43,9,459.5823,237.6413,42.3668,85.4691
PETS2009-S1L1-1-cropped.xml,43,10,526.055,311.2112,49.23,103.505
PETS2009-S1L1-1-cropped.xml,43,11,554.2362,302.2733,45.4242,101.2322
PETS2009-S1L1-1-cropped.xml,43,12,552.6702,289.2251,35.5004,95.4
PETS2009-S1L1-1-cropped.xml,43,13,613.9663,283.1874,46.045,98.7571
PETS2009-S1L1-1-cropped.xml,43,14,625.1087,335.8722,54.8012,111.0395
PETS2009-S1L1-1-cropped.xml,43,15,657.5088,288.7254,49.2034,100.528
PETS2009-S1L1-1-cropped.xml,43,16,662.9578,276.2385,32.785,98.19
PETS2009-S1L1-1-cropped.xml,43,17,697.9116,315.6359,36.175,103.5
PETS2009-S1L1-1-cropped.xml,44,1,314.1526,226.2692,40.0369,80.5977
PETS2009-S1L1-1-cropped.xml,44,2,352.7234,228.8865,40.6256,81.8372
PETS2009-S1L1-1-cropped.xml,44,3,243.8764,186.784,30.685,65.2749
PETS2009-S1L1-1-cropped.xml,44,4,384.4759,212.1971,37.6951,86.5908
PETS2009-S1L1-1-cropped.xml,44,5,357.2219,225.9096,29.7087,75.595
PETS2009-S1L1-1-cropped.xml,44,6,438.4903,244.9445,43.1439,87.051
PETS2009-S1L1-1-cropped.xml,44,7,423.7473,240.9237,30.6237,75.9266
PETS2009-S1L1-1-cropped.xml,44,8,438.8456,222.2298,28.5375,86.7008
PETS2009-S1L1-1-cropped.xml,44,9,453.2393,236.1881,42.1516,85.0254
PETS2009-S1L1-1-cropped.xml,44,10,518.53,308.5271,49.23,102.9
PETS2009-S1L1-1-cropped.xml,44,11,547.4258,299.9571,45.5,100.6842
PETS2009-S1L1-1-cropped.xml,44,12,544.9979,286.975,35.34,94.92
PETS2009-S1L1-1-cropped.xml,44,13,607.0325,281.3408,46.195,98.1816
PETS2009-S1L1-1-cropped.xml,44,14,617.8227,333.6953,54.5233,110.47
PETS2009-S1L1-1-cropped.xml,44,15,648.613,286.2273,48.731,99.9659
PETS2009-S1L1-1-cropped.xml,44,16,655.9724,274.1679,32.7575,97.695
PETS2009-S1L1-1-cropped.xml,44,17,691.2055,313.4803,35.9717,102.98
PETS2009-S1L1-1-cropped.xml,44,19,709.4625,312.3117,36.565,99.915
PETS2009-S1L1-1-cropped.xml,45,1,307.7725,225.2092,39.8599,80.2302
PETS2009-S1L1-1-cropped.xml,45,2,346.592,227.4506,40.4047,81.3828
PETS2009-S1L1-1-cropped.xml,45,3,249.0953,186.9922,30.8624,65.5372
PETS2009-S1L1-1-cropped.xml,45,4,377.9843,211.1714,37.3454,86.2528
PETS2009-S1L1-1-cropped.xml,45,5,350.9851,224.8787,29.6496,75.35
PETS2009-S1L1-1-cropped.xml,45,6,431.8394,243.3983,42.9147,86.5787
PETS2009-S1L1-1-cropped.xml,45,7,417.3855,239.335,30.374,75.382
PETS2009-S1L1-1-cropped.xml,45,8,431.8276,221.0261,28.3607,86.4971
PETS2009-S1L1-1-cropped.xml,45,9,446.9674,234.7163,41.9338,84.5763
PETS2009-S1L1-1-cropped.xml,45,10,511.005,305.8425,49.23,102.295
PETS2009-S1L1-1-cropped.xml,45,11,540.6157,297.6408,45.5758,100.1358
PETS2009-S1L1-1-cropped.xml,45,12,537.326,284.7249,35.1796,94.4399
PETS2009-S1L1-1-cropped.xml,45,13,600.0987,279.4941,46.345,97.6058
PETS2009-S1L1-1-cropped.xml,45,14,610.688,331.4342,54.2352,109.8797
PETS2009-S1L1-1-cropped.xml,45,15,640.52,283.8642,48.245,99.39
PETS2009-S1L1-1-cropped.xml,45,16,649.1184,272.1674,32.7303,97.2
PETS2009-S1L1-1-cropped.xml,45,17,684.4992,311.325,35.7683,102.46
PETS2009-S1L1-1-cropped.xml,45,18,681.2059,346.8333,43.34,102.2542
PETS2009-S1L1-1-cropped.xml,45,19,702.2054,309.8347,36.3951,99.1049
PETS2009-S1L1-1-cropped.xml,46,1,301.6504,224.2301,39.6943,79.8861
PETS2009-S1L1-1-cropped.xml,46,2,340.3708,226.1605,40.2006,80.9632
PETS2009-S1L1-1-cropped.xml,46,3,254.2955,187.154,31.04,65.7992
PETS2009-S1L1-1-cropped.xml,46,4,371.4928,210.1458,36.9963,85.915
PETS2009-S1L1-1-cropped.xml,46,5,344.7484,223.8471,29.5899,75.105
PETS2009-S1L1-1-cropped.xml,46,6,424.8902,242.0094,42.7029,86.1412
PETS2009-S1L1-1-cropped.xml,46,7,411.0003,237.7605,30.1301,74.8453
PETS2009-S1L1-1-cropped.xml,46,8,424.9123,219.8071,28.2064,86.2367
PETS2009-S1L1-1-cropped.xml,46,9,440.6833,233.2317,41.7134,84.1221
PETS2009-S1L1-1-cropped.xml,46,10,503.494,303.1641,49.2274,101.6904
PETS2009-S1L1-1-cropped.xml,46,11,533.8061,295.3252,45.6519,99.5878
PETS2009-S1L1-1-cropped.xml,46,12,529.6676,282.4778,35.018,93.9582
PETS2009-S1L1-1-cropped.xml,46,13,593.1673,277.6484,46.4912,97.0343
PETS2009-S1L1-1-cropped.xml,46,14,603.6107,328.975,53.9236,109.241
PETS2009-S1L1-1-cropped.xml,46,15,633.3145,281.6925,47.755,98.81
PETS2009-S1L1-1-cropped.xml,46,16,642.4429,270.2627,32.7034,96.705
PETS2009-S1L1-1-cropped.xml,46,17,677.7928,309.1697,35.565,101.94
PETS2009-S1L1-1-cropped.xml,46,18,673.433,344.1133,43.6976,102.0458
PETS2009-S1L1-1-cropped.xml,46,19,694.9489,307.3573,36.2254,98.2946
PETS2009-S1L1-1-cropped.xml,47,1,295.6988,223.2977,39.5351,79.5553
PETS2009-S1L1-1-cropped.xml,47,2,334.0577,225.0241,40.0148,80.5805
PETS2009-S1L1-1-cropped.xml,47,3,259.4857,187.2909,31.2176,66.0608
PETS2009-S1L1-1-cropped.xml,47,4,365.0014,209.1203,36.6479,85.5772
PETS2009-S1L1-1-cropped.xml,47,5,338.5116,222.8149,29.53,74.8599
PETS2009-S1L1-1-cropped.xml,47,6,417.7311,240.7539,42.5057,85.7332
PETS2009-S1L1-1-cropped.xml,47,7,404.5559,236.2208,29.9022,74.3291
PETS2009-S1L1-1-cropped.xml,47,8,418.1364,218.5676,28.0824,85.8989
PETS2009-S1L1-1-cropped.xml,47,9,434.3496,231.7514,41.4922,83.6666
PETS2009-S1L1-1-cropped.xml,47,10,496.032,300.5071,49.2154,101.0869
PETS2009-S1L1-1-cropped.xml,47,11,526.9966,293.0105,45.7281,99.0401
PETS2009-S1L1-1-cropped.xml,47,12,522.0546,280.2417,34.8534,93.4713
PETS2009-S1L1-1-cropped.xml,47,13,586.2429,275.8044,46.6243,96.4768
PETS2009-S1L1-1-cropped.xml,47,14,596.5053,326.2897,53.5851,108.5464
PETS2009-S1L1-1-cropped.xml,47,15,626.7871,279.6785,47.265,98.23
PETS2009-S1L1-1-cropped.xml,47,16,635.9456,268.4541,32.6766,96.21
PETS2009-S1L1-1-cropped.xml,47,17,671.0868,307.0141,35.3617,101.42
PETS2009-S1L1-1-cropped.xml,47,18,665.7205,341.4039,44.055,101.8378
PETS2009-S1L1-1-cropped.xml,47,19,687.6931,304.8796,36.0563,97.4837
PETS2009-S1L1-1-cropped.xml,47,20,688.6414,333.539,46.2803,99.4853
PETS2009-S1L1-1-cropped.xml,48,1,289.8323,222.3683,39.3764,79.2256
PETS2009-S1L1-1-cropped.xml,48,2,327.6643,224.0257,39.8457,80.231
PETS2009-S1L1-1-cropped.xml,48,3,264.6717,187.418,31.395,66.3228
PETS2009-S1L1-1-cropped.xml,48,4,358.51,208.0946,36.3,85.2392
PETS2009-S1L1-1-cropped.xml,48,5,332.2747,221.7824,29.47,74.6147
PETS2009-S1L1-1-cropped.xml,48,6,410.496,239.575,42.3169,85.3416
PETS2009-S1L1-1-cropped.xml,48,7,398.0007,234.7449,29.7046,73.8513
PETS2009-S1L1-1-cropped.xml,48,8,411.4998,217.3075,27.9889,85.4834
PETS2009-S1L1-1-cropped.xml,48,9,427.9751,230.2963,41.273,83.2154
PETS2009-S1L1-1-cropped.xml,48,10,488.6956,297.9025,49.18,100.4862
PETS2009-S1L1-1-cropped.xml,48,11,520.1871,290.6963,45.8042,98.4926
PETS2009-S1L1-1-cropped.xml,48,12,514.556,278.0342,34.6823,92.9718
PETS2009-S1L1-1-cropped.xml,48,13,579.335,273.9633,46.7242,95.954
PETS2009-S1L1-1-cropped.xml,48,14,589.3526,323.4384,53.2266,107.8099
PETS2009-S1L1-1-cropped.xml,48,15,620.626,277.7499,46.775,97.65
PETS2009-S1L1-1-cropped.xml,48,16,629.579,266.7164,32.6497,95.715
PETS2009-S1L1-1-cropped.xml,48,17,664.3811,304.8581,35.1583,100.9
PETS2009-S1L1-1-cropped.xml,48,18,658.0254,338.6979,44.4124,101.63
PETS2009-S1L1-1-cropped.xml,48,19,680.4377,302.4019,35.8879,96.6721
PETS2009-S1L1-1-cropped.xml,48,20,680.2996,330.8752,46.0334,98.8547
PETS2009-S1L1-1-cropped.xml,49,1,284.0018,221.4015,39.2125,78.886
PETS2009-S1L1-1-cropped.xml,49,2,321.2158,223.1259,39.6888,79.9047
PETS2009-S1L1-1-cropped.xml,49,3,269.8562,187.5422,31.5724,66.5851
PETS2009-S1L1-1-cropped.xml,49,4,352.0186,207.0689,35.9521,84.9008
PETS2009-S1L1-1-cropped.xml,49,5,326.0375,220.75,29.4101,74.3691
PETS2009-S1L1-1-cropped.xml,49,6,403.3229,238.4115,42.1294,84.9529
PETS2009-S1L1-1-cropped.xml,49,7,391.2939,233.3556,29.5479,73.4263
PETS2009-S1L1-1-cropped.xml,49,8,404.9656,216.032,27.9178,85.0104
PETS2009-S1L1-1-cropped.xml,49,9,421.5945,228.8857,41.0588,82.7743
PETS2009-S1L1-1-cropped.xml,49,10,481.5924,295.3943,49.1008,99.8904
PETS2009-S1L1-1-cropped.xml,49,11,513.3774,288.3821,45.88,97.945
PETS2009-S1L1-1-cropped.xml,49,12,507.2708,275.8808,34.5002,92.45
PETS2009-S1L1-1-cropped.xml,49,13,572.4573,272.1269,46.7628,95.4952
PETS2009-S1L1-1-cropped.xml,49,14,582.202,320.5319,52.8611,107.0578
PETS2009-S1L1-1-cropped.xml,49,15,614.6104,275.855,46.285,97.07
PETS2009-S1L1-1-cropped.xml,49,16,623.2827,265.017,32.6225,95.22
PETS2009-S1L1-1-cropped.xml,49,17,657.6756,302.7019,34.955,100.38
PETS2009-S1L1-1-cropped.xml,49,18,650.33,335.9924,44.77,101.4222
PETS2009-S1L1-1-cropped.xml,49,19,673.1821,299.9242,35.72,95.86
PETS2009-S1L1-1-cropped.xml,49,20,671.9583,328.2119,45.7867,98.2237
PETS2009-S1L1-1-cropped.xml,50,1,278.1985,220.3719,39.0402,78.5299
PETS2009-S1L1-1-cropped.xml,50,2,314.7402,222.2707,39.537,79.588
PETS2009-S1L1-1-cropped.xml,50,3,275.0408,187.6663,31.75,66.8476
PETS2009-S1L1-1-cropped.xml,50,4,345.5272,206.0434,35.6037,84.5628
PETS2009-S1L1-1-cropped.xml,50,5,319.8002,219.7178,29.3504,74.1231
PETS2009-S1L1-1-cropped.xml,50,6,396.2973,237.2254,41.9394,84.5592
PETS2009-S1L1-1-cropped.xml,50,7,384.4352,232.0529,29.4316,73.0541
PETS2009-S1L1-1-cropped.xml,50,8,398.4871,214.7477,27.8589,84.5063
PETS2009-S1L1-1-cropped.xml,50,9,415.243,227.5347,40.8519,82.3481
PETS2009-S1L1-1-cropped.xml,50,10,474.8065,293.0161,48.9619,99.3007
PETS2009-S1L1-1-cropped.xml,50,11,506.5679,286.0675,45.9558,97.3975
PETS2009-S1L1-1-cropped.xml,50,12,500.2769,273.8022,34.3036,91.8987
PETS2009-S1L1-1-cropped.xml,50,13,565.6206,270.2967,46.7177,95.1232
PETS2009-S1L1-1-cropped.xml,50,14,575.1311,317.6804,52.5013,106.3172
PETS2009-S1L1-1-cropped.xml,50,15,608.6375,273.97,45.795,96.49
PETS2009-S1L1-1-cropped.xml,50,16,617.0142,263.3325,32.595,94.725
PETS2009-S1L1-1-cropped.xml,50,17,650.97,300.5459,34.7517,99.86
PETS2009-S1L1-1-cropped.xml,50,18,642.6346,333.2875,45.1276,101.2142
PETS2009-S1L1-1-cropped.xml,50,19,665.9261,297.4462,35.5521,95.0479
PETS2009-S1L1-1-cropped.xml,50,20,663.6171,325.5482,45.54,97.5921
PETS2009-S1L1-1-cropped.xml,51,1,272.4199,219.281,38.8596,78.1574
PETS2009-S1L1-1-cropped.xml,51,2,308.2557,221.4085,39.3837,79.268
PETS2009-S1L1-1-cropped.xml,51,3,280.2257,187.79,31.9276,67.11
PETS2009-S1L1-1-cropped.xml,51,4,339.0357,205.0183,35.2546,84.225
PETS2009-S1L1-1-cropped.xml,51,5,313.5632,218.6863,29.2913,73.8769
PETS2009-S1L1-1-cropped.xml,51,6,389.4233,236.0131,41.7463,84.1599
PETS2009-S1L1-1-cropped.xml,51,7,377.4647,230.8135,29.3447,72.7203
PETS2009-S1L1-1-cropped.xml,51,8,392.0309,213.4593,27.805,83.9896
PETS2009-S1L1-1-cropped.xml,51,9,408.9304,226.2519,40.6535,81.939
PETS2009-S1L1-1-cropped.xml,51,10,468.3299,290.7688,48.7629,98.7171
PETS2009-S1L1-1-cropped.xml,51,11,499.7585,283.7523,46.0319,96.8503
PETS2009-S1L1-1-cropped.xml,51,12,493.575,271.799,34.0927,91.3187
PETS2009-S1L1-1-cropped.xml,51,13,558.8251,268.4728,46.5888,94.8376
PETS2009-S1L1-1-cropped.xml,51,14,568.1906,314.9563,52.1557,105.6056
PETS2009-S1L1-1-cropped.xml,51,15,602.6646,272.0851,45.305,95.91
PETS2009-S1L1-1-cropped.xml,51,16,610.7537,261.6524,32.5674,94.23
PETS2009-S1L1-1-cropped.xml,51,17,644.2642,298.3903,34.5483,99.34
PETS2009-S1L1-1-cropped.xml,51,18,634.9395,330.583,45.485,101.0058
PETS2009-S1L1-1-cropped.xml,51,19,658.6697,294.9681,35.3837,94.2363
PETS2009-S1L1-1-cropped.xml,51,20,655.2755,322.8837,45.2933,96.96
PETS2009-S1L1-1-cropped.xml,51,21,739.3922,290.1099,33.6989,98.2294
PETS2009-S1L1-1-cropped.xml,52,1,266.6336,218.1591,38.6744,77.7757
PETS2009-S1L1-1-cropped.xml,52,2,301.7712,220.5039,39.2244,78.9359
PETS2009-S1L1-1-cropped.xml,52,3,285.4106,187.9137,32.105,67.3724
PETS2009-S1L1-1-cropped.xml,52,4,332.544,203.9936,34.9049,83.8872
PETS2009-S1L1-1-cropped.xml,52,5,307.3268,217.6555,29.2329,73.6309
PETS2009-S1L1-1-cropped.xml,52,6,382.6412,234.7922,41.5521,83.7586
PETS2009-S1L1-1-cropped.xml,52,7,370.4339,229.6083,29.2734,72.407
PETS2009-S1L1-1-cropped.xml,52,8,385.5813,212.1694,27.7526,83.4687
PETS2009-S1L1-1-cropped.xml,52,9,402.6162,225.0396,40.4635,81.547
PETS2009-S1L1-1-cropped.xml,52,10,462.0535,288.62,48.5201,98.1374
PETS2009-S1L1-1-cropped.xml,52,11,492.949,281.4367,46.1081,96.3034
PETS2009-S1L1-1-cropped.xml,52,12,487.0872,269.8517,33.8714,90.718
PETS2009-S1L1-1-cropped.xml,52,13,552.0597,266.6535,46.398,94.6151
PETS2009-S1L1-1-cropped.xml,52,14,561.3628,312.3854,51.8273,104.9291
PETS2009-S1L1-1-cropped.xml,52,15,596.6912,270.2003,44.815,95.33
PETS2009-S1L1-1-cropped.xml,52,16,604.4933,259.9725,32.54,93.735
PETS2009-S1L1-1-cropped.xml,52,17,637.5583,296.235,34.345,98.82
PETS2009-S1L1-1-cropped.xml,52,18,627.2446,327.8789,45.8424,100.7978
PETS2009-S1L1-1-cropped.xml,52,19,651.4135,292.4905,35.2146,93.4254
PETS2009-S1L1-1-cropped.xml,52,20,646.9333,320.2185,45.0466,96.3279
PETS2009-S1L1-1-cropped.xml,52,21,733.0843,288.3853,33.9968,97.6351
PETS2009-S1L1-1-cropped.xml,53,1,260.7679,217.0535,38.4904,77.3956
PETS2009-S1L1-1-cropped.xml,53,2,295.3,219.5406,39.0573,78.5879
PETS2009-S1L1-1-cropped.xml,53,3,290.5954,188.0378,32.2824,67.635
PETS2009-S1L1-1-cropped.xml,53,4,326.0522,202.9687,34.555,83.5492
PETS2009-S1L1-1-cropped.xml,53,5,301.0909,216.6248,29.175,73.3853
PETS2009-S1L1-1-cropped.xml,53,6,375.8621,233.5789,41.3584,83.3581
PETS2009-S1L1-1-cropped.xml,53,7,363.3792,228.4167,29.2083,72.1016
PETS2009-S1L1-1-cropped.xml,53,8,379.1316,210.879,27.7,82.9471
PETS2009-S1L1-1-cropped.xml,53,9,396.2015,223.893,40.2804,81.1692
PETS2009-S1L1-1-cropped.xml,53,10,455.8353,286.5232,48.2531,97.5582
PETS2009-S1L1-1-cropped.xml,53,11,486.1438,279.1279,46.181,95.7572
PETS2009-S1L1-1-cropped.xml,53,12,480.7146,267.9346,33.6443,90.1059
PETS2009-S1L1-1-cropped.xml,53,13,545.3105,264.8364,46.1733,94.4261
PETS2009-S1L1-1-cropped.xml,53,14,554.5608,309.9623,51.515,104.2856
PETS2009-S1L1-1-cropped.xml,53,15,590.7172,268.3159,44.325,94.7499
PETS2009-S1L1-1-cropped.xml,53,16,598.233,258.2925,32.5126,93.24
PETS2009-S1L1-1-cropped.xml,53,17,630.8527,294.0797,34.1417,98.3
PETS2009-S1L1-1-cropped.xml,53,18,619.55,325.175,46.2,100.59
PETS2009-S1L1-1-cropped.xml,53,19,644.1575,290.0134,35.0449,92.6151
PETS2009-S1L1-1-cropped.xml,53,20,638.591,317.553,44.7997,95.6963
PETS2009-S1L1-1-cropped.xml,53,21,726.1482,286.4893,34.3229,96.9838
PETS2009-S1L1-1-cropped.xml,54,1,254.73,216.0035,38.312,77.0258
PETS2009-S1L1-1-cropped.xml,54,2,288.8655,218.5103,38.8818,78.222
PETS2009-S1L1-1-cropped.xml,54,3,295.78,188.1622,32.46,67.8976
PETS2009-S1L1-1-cropped.xml,54,4,319.56,201.9434,34.205,83.2108
PETS2009-S1L1-1-cropped.xml,54,5,294.8551,215.5938,29.1171,73.1401
PETS2009-S1L1-1-cropped.xml,54,6,368.9894,232.3724,41.1645,82.9566
PETS2009-S1L1-1-cropped.xml,54,7,356.3175,227.2295,29.145,71.7984
PETS2009-S1L1-1-cropped.xml,54,8,372.6817,209.5888,27.6474,82.425
PETS2009-S1L1-1-cropped.xml,54,9,389.5505,222.8027,40.1023,80.8013
PETS2009-S1L1-1-cropped.xml,54,10,449.5807,284.4335,47.9743,96.9743
PETS2009-S1L1-1-cropped.xml,54,11,479.3533,276.8427,46.2432,95.2128
PETS2009-S1L1-1-cropped.xml,54,12,474.3871,266.0294,33.415,89.4887
PETS2009-S1L1-1-cropped.xml,54,13,538.5675,263.02,45.935,94.25
PETS2009-S1L1-1-cropped.xml,54,14,547.6601,307.6731,51.2165,103.6706
PETS2009-S1L1-1-cropped.xml,54,15,584.7428,266.4317,43.835,94.1696
PETS2009-S1L1-1-cropped.xml,54,16,591.9725,256.6122,32.485,92.745
